,time,A,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,ANET,ANSS,AVGO,BR,CDAY,CDNS,CIEN,CRM,CSCO,CTSH,ENPH,EPAM,FAST,FDS,FFIV,FI,FICO,FIS,FLT,FTNT,GEN,GLW,GPN,INTC,INTU,IT,JBL,JKHY,JNPR,KEYS,KLAC,LDOS,LHX,LRCX,MA,MCHP,MPWR,MSFT,MSI,MU,NOW,NVDA,NXPI,ON,ORCL,PANW,PAYC,PAYX,PTC,PYPL,QCOM,QRVO,SWKS,TER,TRMB,TXN,TYL,Ticker,V,ZBRA
49,01/13/2022,145.17,361.37,516.9,169.78,231.93,260.17,157.18,132.74,131.2,352.08,597.19,163.48,85.28,163.16,72.17,228.63,61.5,87.2,143.49,540.62,60.75,434.09,236.38,108.94,438.58,117.44,246.21,61.576,26.6,38.09,149.24,54.94,552.92,291.23,69.96,168.2,34.87,186.61,421.48,92.48,222.6,686.77,369.52,83.69,433.61,304.8,250.9,95.62,521.26,265.75,221.86,64.64,87.79,166.2,342.55,126.63,115.2,181.01,183.89,146.75,152.62,158.25,75.94,184.15,480.42,,215.0,525.8
50,01/13/2023,156.92,282.14,344.38,168.98,245.36,200.59,109.97,71,115,254.1,579,144.11,67.62,169.26,51.09,149.51,48.88,64.06,245.83,345.82,48.82,421.36,146.57,102.56,617.92,69.75,194.7,48.87,22.37,36.07,107.66,30.11,393.21,335.98,77.66,181.76,31.94,180.61,420.04,98.35,197.16,473.67,375.52,74.92,398.46,239.23,266.01,56.93,414.89,168.99,171.82,65.15,89.2,138.86,304.46,120.31,129.69,79.48,120.24,100.4,101.61,97.44,54.51,179.01,316.76,,223.06,293.7
51,01/14/2019,69.75,144.93,234.56,87.5,130.9,134.75,33.86,20.23,53.895,153.6,250.87,98.9,35.6,44.38,36.63,146.05,43.21,64.63,5.82,129.87,27.035,203.77,162.85,73.88,203.44,103.66,188.74,14.452,19.32,29.85,110.04,48.35,205.15,127.3,24.58,126.44,27.9,67.31,92.43,55.33,138.04,140.43,195.43,37.12,120.44,102.05,115.12,34.67,188.4,37.61,78.61,17.71,48.18,64.9766666666667,124.57,67.23,85.0,90.43,57.3,61.18,68.35,31.49,35.35,96.33,182.65,,137.1,163.61
52,01/14/2020,87.99,207.73,344.63,119.53,171.23,191.11,62.35,48.21,53.2625,262.87,308.18,128.1,72.45,72.61,42.06,182.12,47.79,61.37,30.2,227.17,36.82,268.18,136.1,117.55,402.77,142.45,296.18,23.344,26.78,30.11,191.31,59.43,272.68,158.87,43.12,147.07,24.46,101.39,177.48,100.79,212.78,300.76,310.64,55.06,178.93,162.13,168.34,57.52,301.5,61.82,132.71,25.62,54.88,80.0,286.51,86.62,77.97,114.64,90.56,115.91,123.34,70.27,42.72,130.67,308.57,,196.05,248.07
53,01/14/2021,126.03,255,463.27,159.46,161.91,311.11,105.8,90.79,78.275,369.05,452.07,153.57,100.9,135.4,54.46,215.6,45.15,80.05,208.83,340.65,50.32,320.64,193.43,107.98,481.38,129.19,267.68,29.506,20.34,38.03,194.0,59.25,365.51,162.88,45.48,153.96,24.21,147.03,303.88,106.27,190.77,557.79,326.93,76.64,386.2,213.02,173.47,81.3,514.34,132.0025,180.0,37.9,61.6,121.053333333333,412.99,88.07,124.6,242.06,160.85,183.94,157.98,138.39,69.87,171.71,419.22,,201.86,411.98
54,01/14/2022,144.68,353.36,520.6,172,228.75,259.1,167,136.88,129.74,348.54,596.37,160.06,82.83,161.75,71.41,231.23,61.36,87.2,142.84,543.06,59.2,427.11,236.13,109.11,436.44,118.04,244.0,62.508,26.88,37.09,150.55,55.7,550.79,286.01,70.72,168.94,34.64,187.14,445.0,94.07,227.86,729.82,372.14,84.29,438.18,310.2,251.13,97.36,531.02,269.42,225.29,66.2,87.69,166.37,333.99,125.0,115.88,178.42,188.69,148.73,155.65,164.57,75.92,187.01,480.52,,214.67,528.0
55,01/15/2019,70.6,146.89,242.36,87.61,132.33,135.88,33.75,20.38,55.7125,156.16,256.49,100.04,36.64,45.27,37.63,149.19,44.02,65.99,6.15,133.25,27.295,207.88,163.18,75.04,208.51,104.71,191.05,14.926,19.71,30.1,112.01,48.6,209.81,129.0,24.72,128.8,28.13,68.51,92.52,55.39,138.79,140.0,196.52,37.505,122.64,105.01,115.77,33.99,188.35,37.4675,78.07,17.84,48.38,66.7233333333333,130.77,68.14,86.34,91.6,55.73,61.56,68.45,31.79,35.01,97.63,184.72,,137.34,166.4
56,01/15/2020,88.62,207.26,342.94,117.51,172.81,190.79,61.93,48.55,53.3475,264.28,303.14,128.28,73.35,71.94,42.36,181.06,48.01,61.85,30.16,228.71,36.79,271.51,136.12,118.51,403.87,144.48,303.08,23.41,27.5,29.67,194.38,58.94,273.0,158.85,42.73,148.65,24.48,101.06,177.92,102.14,213.16,298.34,314.25,53.79,178.12,163.18,170.55,56.17,304.87,61.3925,132.5,24.88,54.76,80.2333333333333,289.09,87.37,79.17,114.85,89.67,112.5,120.42,69.15,42.65,129.17,311.31,,199.8,247.8
57,01/15/2021,126.21,253.65,458.08,157.75,161.12,308.51,103.14,88.21,79.2675,364.28,445.85,151.57,101.24,134.64,53.31,213.14,45.43,80.24,190.59,348.01,50.48,318.2,195.1,108.2,483.3,129.73,265.23,29.306,20.45,37.8,191.38,57.58,371.01,160.41,44.6,154.55,24.44,146.29,304.13,107.16,188.58,547.53,323.26,74.28,379.23,212.65,173.55,80.72,513.76,128.595,172.22,36.71,61.78,121.623333333333,399.0,88.37,124.12,239.79,157.09,177.29,152.0,137.3,69.46,169.19,422.32,,201.59,409.22
58,01/16/2018,71.23,157.96,192.46,93.1,119.39,111.98,54.5,11.91,63.1925,153.39,263.25,94.07,,44.28,22.56,108.89,40.54,74.73,2.09,110.19,27.72,198.33,140.52,68.755,159.75,97.17,201.8,8.868,27.87,34.41,104.6,43.14,162.29,130.04,27.51,123.73,28.61,44.75,107.66,66.44,145.77,190.39,162.29,46.665,119.9,88.35,95.86,42.92,139.79,55.0275,119.4,23.5,49.59,50.5333333333333,86.95,68.26,65.29,80.42,68.25,69.3,99.86,45.31,43.12,112.92,189.63,,120.39,123.38
59,01/16/2019,70.03,147.88,241.95,87,132.76,135.3,33.64,19.73,55.31,157.13,251.7,99.37,36.87,45.37,37.76,148.54,43.96,65.79,6.68,135.17,27.06,209.48,161.86,72.57,210.59,103.67,191.31,14.468,19.74,30.07,112.91,48.13,209.99,129.1,24.94,130.05,28.07,69.05,90.96,55.28,136.57,138.75,197.77,37.54,121.38,105.38,114.55,33.58,189.59,37.21,78.34,17.63,48.06,67.1,131.38,68.48,87.42,90.55,55.27,61.41,68.8,31.71,35.17,97.17,185.1,,137.34,168.73
60,01/16/2020,89.46,208.98,345.38,119.13,174.88,192.5,63.21,49.77,54.8125,266.81,307.05,129.35,72.82,73.06,42.85,182.69,49.05,62.45,30.83,233.71,37.31,276.39,138.68,120.21,407.84,146.24,308.97,23.818,27.88,30.01,195.95,59.66,276.87,160.92,43.12,149.27,24.9,103.37,180.91,102.29,214.35,305.95,320.3,54.41,180.34,166.17,172.86,57.68,310.02,62.2325,134.18,25.03,55.43,81.0866666666667,294.31,87.97,80.82,115.4,91.79,113.8,123.09,70.5,43.93,130.16,312.19,,200.95,253.93
61,01/17/2018,72.06,160.21,196.49,95.57,122.05,113,57.34,12.18,65.7025,155.75,265.81,95.18,,44.86,22.87,110.04,41.2,75.84,2.1,112.25,26.1,198.44,139.55,69.125,162.32,97.6,203.4,9.018,27.52,34.83,105.8,44.39,164.29,132.13,28.45,124.79,28.67,46.01,113.49,66.92,147.61,205.08,164.32,48.01,120.51,90.14,97.28,44.26,140.79,56.18,119.34,23.92,50.27,51.41,88.35,69.64,66.7,82.47,68.02,70.85,102.19,46.76,43.91,119.16,191.28,,121.98,123.78
62,01/17/2019,70.82,149.12,244.4,88.81,132.94,136.5,34.54,20.25,55.2575,158.31,255.33,100.11,37.39,45.74,38.04,149.82,44.21,66.55,6.82,136.22,28.67,211,156.42,74.5,211.69,104.21,192.61,14.53,20.01,30.27,113.43,48.47,211.73,129.11,24.91,129.5,27.95,69.22,92.92,56.08,138.65,141.76,199.31,38.075,122.6,106.12,113.75,33.88,186.53,37.93,79.14,17.82,48.58,67.7666666666667,132.22,68.75,87.55,90.4,54.77,62.25,69.03,32.11,35.66,97.54,184.89,,137.28,175.59
63,01/17/2020,90.12,209.2,349.74,119.47,176.87,193.35,62.85,50.93,55.4675,270.28,308.79,131,72.73,73.73,42.23,182.23,49.02,62.77,31.5,232.43,36.8,275.72,137.0,120.68,404.97,147.09,310.04,23.498,28.13,30.06,198.62,59.6,282.85,161.17,43.22,149.47,24.7,105.37,178.73,103.39,219.38,308.0,323.66,54.705,181.61,167.1,176.12,57.66,312.52,62.32,133.84,25.0,55.13,80.69,296.24,88.24,80.14,116.04,95.91,114.74,124.17,70.29,44.14,131.7,309.03,,204.7,252.74
64,01/17/2023,155.4,284.88,344.38,166.91,236.78,200.7,109.41,71.59,116.3,252.68,579.24,145.14,67.68,172.97,51.11,148.47,48.08,62.96,251.06,357.63,48.22,428.7,147.1,104.01,627.88,71.41,194.7,50.1,22.59,35.95,111.46,29.6,390.2,333.91,78.33,181.79,32.12,184.96,415.95,97.84,194.65,470.99,375.0,74.49,401.68,240.35,263.29,56.85,418.24,177.02,170.33,65.87,88.6,142.0,310.3,118.42,130.23,80.18,120.28,101.27,102.57,96.64,55.43,175.4,319.12,,223.0,293.58
65,01/18/2018,72.19,160.94,196.2,97.24,120.9,112.55,57.4,12.47,66.2975,158.34,269.8,95.13,,44.94,22.04,111.77,41.3,76.75,1.94,113.11,26.645,199.25,138.0,68.97,161.2,97.54,203.25,9.142,27.25,34.85,106.18,44.48,164.4,134.0,27.97,124.43,27.66,45.77,114.65,66.33,145.74,205.45,165.48,48.645,119.68,90.1,97.5,43.99,141.13,56.11,120.0,24.74,50.23,52.6066666666667,89.12,68.91,69.95,82.94,68.05,70.7,102.29,47.19,44.08,116.41,191.82,,123.11,123.23
66,01/18/2019,71.93,150.45,247.51,91.36,135.18,141.73,35.71,20.77,58.02,161.71,260.82,101.31,38.23,46.62,38.5,152.51,45.03,67.82,6.53,138.59,29.675,214.45,158.64,77.82,216.39,105.84,198.32,14.1,20.11,30.63,114.59,49.19,213.87,129.74,25.42,130.87,28.32,69.58,95.73,56.88,142.78,147.55,202.0,38.82,124.77,107.71,115.6,35.76,190.09,39.2325,80.79,18.41,49.27,67.7666666666667,136.24,69.9,87.68,91.12,55.27,63.28,70.07,32.9,36.59,99.42,189.45,,138.5,177.79
67,01/18/2022,140.47,348.28,513.34,166.5,226.44,252.03,152.36,131.93,127.09,337.54,577.79,159.92,79.98,153.53,70,226.06,59.73,86.19,135.92,505.95,58.39,428.71,223.5,106.4,435.94,114.5,238.22,61.694,26.76,36.65,147.1,54.76,537.82,278.05,68.99,165.37,34.05,181.42,412.98,93.22,228.95,679.01,366.3,79.33,416.35,302.65,245.49,92.87,522.34,259.03,217.42,63.03,85.55,167.456666666667,322.73,123.03,116.07,174.46,178.86,146.99,151.65,155.56,74.78,182.28,465.94,,215.71,516.72
68,01/18/2023,154.07,277.9,341.31,166,234.25,198.02,109.7,70.53,115,251.66,574.29,144,67.65,172.46,51.02,145.45,46.9,60.99,250.31,352.9,47.54,429.42,143.7,103.23,629.97,69.64,191.83,48.38,22.33,35.94,109.21,28.81,386.07,330.6,78.39,180.05,32.06,181.49,415.06,95.54,192.97,466.89,368.92,73.9,397.85,235.81,256.86,56.51,416.2,173.77,170.68,66.33,86.71,141.68,311.77,117.23,129.38,77.31,122.04,100.97,101.8,95.91,54.36,173.76,305.13,,219.46,296.54
69,01/19/2018,73.07,161.75,195.73,96.14,121.44,115.29,57.4,12.59,67.71,161.54,266.39,95.93,,45.6,21.85,111.93,41.29,77.29,1.95,113.3,26.875,201.04,138.76,69.055,163.45,98.47,206.65,9.202,27.46,34.66,108.01,44.82,167.74,137.35,27.39,125.15,27.85,46.33,115.02,67.14,145.89,207.53,166.83,48.725,119.99,90.0,97.8,42.75,142.27,57.5275,120.45,25.04,50.58,52.4066666666667,91.19,69.49,71.46,83.84,68.04,68.4,99.2,47.42,44.59,116.83,194.1,,122.7,123.75
70,01/19/2021,127.35,255.84,456.5,160.54,161.98,310.97,109.22,89.45,79.49,369.51,459.27,151.56,101.96,137.62,52.62,216.76,45.19,79.76,201.28,351.41,50.42,319.35,196.8,107.67,483.72,128.06,266.78,29.642,20.78,38.53,187.75,57.99,384.95,159.44,45.14,155.81,24.51,147.07,314.08,109.09,190.1,580.02,325.94,76.625,391.32,216.44,171.77,85.5,519.42,130.2525,175.0,38.52,61.29,121.35,397.33,88.34,125.55,247.25,163.77,185.67,161.39,140.63,69.19,174.19,423.61,,201.66,405.84
71,01/19/2022,140.43,343.74,516.58,163.06,224.83,254.35,143.07,128.27,125.31,337.1,563.97,160.48,79.4,153.17,68.21,226.27,58.9,86.04,134.58,493.98,58.02,429.5,222.8,106.05,438.8,113.3,237.58,61.432,26.36,35.96,145.86,53.62,545.35,280.05,66.85,166.42,33.57,180.45,393.19,93.63,227.67,642.73,360.73,76.66,413.97,303.33,244.25,90.0,521.29,250.67,210.95,59.01,83.38,173.203333333333,329.76,121.27,117.36,173.55,172.47,141.69,145.88,148.32,73.94,178.3,466.74,,214.68,513.11
72,01/19/2023,152.87,272.89,342.53,163.13,233.32,196.05,106.16,67.71,111.51,248.4,563.22,142.34,67.25,171.95,50.14,146.41,46.46,61.37,222.97,336,46.8,421.45,140.95,102.18,623.86,71.03,192.59,48.42,21.94,35.75,108.64,28.42,378.6,324.47,78.06,176.84,31.45,176.72,402.1,94.57,191.45,453.89,367.94,71.75,383.29,231.93,252.53,56.36,428.43,167.65,165.0,63.49,85.94,140.71,304.8,115.52,127.57,76.75,117.58,98.79,99.92,93.85,54.2,170.93,305.34,,220.41,287.72
73,01/20/2021,128.11,261.67,469.73,159.83,162.35,308.58,107.84,88.75,78.6125,378.65,461.88,152.49,106.6,140.1,52.84,223.44,45.34,81.91,199.4,363.9,48.7,327.45,198.65,109.14,503.05,131.09,267.63,30.058,20.91,38.45,190.74,58.67,389.46,161.58,45.51,154.76,25.09,147.53,304.33,109.64,188.38,563.0,334.91,76.19,396.42,224.34,172.92,83.5,542.19,133.6575,174.49,37.94,61.56,123.516666666667,408.77,89.32,130.39,244.26,164.6,186.03,162.94,138.61,71.42,173.33,430.18,,206.01,406.55
74,01/20/2022,139.48,342.69,510.85,158.63,220.31,252.41,139.15,121.89,121.94,333.32,547.72,159.79,78.81,150.31,65.95,222.94,58.08,85.69,134.69,486.07,56.17,425.6,226.79,106.3,430.97,113.2,233.59,60.998,26.28,35.13,144.86,52.04,544.62,278.73,65.48,163.08,33.31,177.48,383.28,93.06,224.46,619.67,364.0,73.97,404.16,301.6,238.85,85.07,515.0,241.5,199.61,55.54,82.72,173.223333333333,328.27,120.99,115.77,173.28,166.5,137.15,142.99,145.48,72.66,173.45,458.68,,214.35,501.42
75,01/20/2023,155.92,280.47,356.38,165.17,237.17,205.9,109.65,70.07,115.13,256.42,570.78,146.29,69.75,178.26,50.29,151.25,46.78,62.74,222.54,345.02,49,423.76,144.65,104.05,649.18,73.92,198.71,49.27,22.43,35.84,111.94,29.22,398.07,332.96,79.42,178.86,31.46,178.92,413.85,96.06,192.51,472.5,376.28,73.6,397.78,240.22,255.31,58.46,441.83,178.39,168.5,66.26,87.25,146.1,313.46,117.93,129.95,79.09,122.9,102.39,103.06,97.53,55.79,173.0,316.0,,224.31,297.03
76,01/21/2020,89.61,209.15,350,119.31,176.2,195.84,63.2,51.05,55.31,273.82,308.07,132.57,72.22,74.6,42.17,185.27,48.8,62.29,31.26,231.81,35.83,276.8,135.04,120.61,407.53,147.62,310.98,23.528,28.05,29.71,198.79,60.55,285.01,161.23,42.81,149.61,24.52,104.87,178.81,103.27,220.46,308.68,321.93,54.62,182.18,166.5,176.94,58.97,312.98,61.985,133.96,24.79,55.22,81.0766666666667,299.78,88.65,78.87,116.15,94.54,114.87,123.8,71.55,44.18,130.86,310.84,,207.29,252.42
77,01/21/2021,127,257.94,472.02,159.29,161.03,306.46,107.97,91.53,77.915,371.86,466.82,151.1,103.6,138.62,54.6,222.17,45.11,80.88,212.09,363.26,48.17,324.72,201.0,108.95,491.32,133.6,269.78,29.952,20.62,37.94,189.26,62.46,381.75,161.36,45.59,153.1,25.25,146.68,305.2,109.31,183.13,564.19,334.44,76.16,403.18,224.97,172.29,85.01,544.33,138.675,173.62,37.84,61.21,121.873333333333,404.53,87.55,129.56,248.64,164.75,184.12,163.52,140.24,70.31,175.1,426.71,,205.14,406.2
78,01/21/2022,137.51,335.63,499.91,159.52,217.13,239.19,135.06,118.81,118.63,325.74,533.23,156.6,76.33,148.3,64.91,218.63,56.68,84.26,126.02,464.71,56.52,420.12,221.26,104.86,427.03,111.78,226.41,57.73,26.06,35.06,140.77,52.04,528.55,275.08,63.72,163.74,32.87,173.42,373.03,92.18,220.75,605.79,355.08,73.33,397.43,296.03,237.19,81.93,507.74,233.74,199.95,54.73,82.22,161.21,310.0,118.67,116.06,163.54,164.93,134.31,139.9,143.39,70.62,175.64,454.53,,205.93,494.18
79,01/22/2018,73.48,161.43,197.84,96.65,122.77,117.43,57.46,12.65,68.92,163.13,262.11,96.86,,45.69,22.12,112.89,41.66,77.96,1.97,112.85,27.165,199.5,141.06,70.095,163.52,99.19,206.77,9.17,26.54,34.71,109.1,45.75,168.67,138.45,26.62,125.32,28.36,46.48,114.59,67.13,143.19,209.19,168.28,49.345,120.19,91.61,97.33,42.88,143.9,58.4225,121.08,25.37,50.71,51.29,92.31,69.7,72.85,83.98,68.67,66.34,98.72,47.77,44.49,119.44,197.68,,124.33,124.29
80,01/22/2019,71.32,148.97,243.85,89.13,133.17,139.06,34.44,19.76,55.7475,161.03,258.29,99.64,37.6,45.78,38.38,148.95,44.78,66.8,6.59,136.46,29.55,212.39,157.3,78.19,212.88,105.34,195.94,13.97,19.8,29.42,112.69,48.27,212.34,129.88,25.05,129.53,27.84,67.8,93.21,56.12,139.25,139.89,199.46,37.59,120.98,105.68,114.47,33.87,185.7,37.1925,79.09,17.76,48.94,67.6666666666667,136.54,69.4,85.81,89.94,54.29,61.94,68.9,31.8,35.56,96.62,184.21,,138.05,173.01
81,01/22/2020,90.13,209.41,350.06,120.42,178.33,194.73,63.89,51.43,55.68,274.73,312.97,132.53,72.5,74.8,42.44,182.75,49.07,62.19,31.62,232.51,35.93,279.24,132.28,122.04,410.97,148.59,318.3,23.558,28.21,29.65,200.06,62.73,290.28,160.93,42.84,149.61,24.42,105.51,180.13,102.47,219.91,311.34,324.31,54.675,181.69,165.7,177.74,59.17,312.85,62.5275,134.64,24.8,54.72,81.2433333333333,303.28,89.66,79.95,115.5,92.97,116.33,124.96,73.59,44.24,133.34,311.48,,207.9,253.75
82,01/22/2021,126.33,254.77,472.44,155.58,161.98,299.17,106.33,92.79,77.8025,374.57,465.02,148.94,105.14,137.42,55.03,225.77,44.77,80.56,212.07,359.69,47.72,320.23,204.32,107.28,496.16,129.08,267.41,30.246,20.67,37.6,187.52,56.66,374.85,160.41,45.22,151.5,25.04,145.16,305.01,112.05,183.8,563.85,328.99,75.065,396.91,225.95,173.71,82.28,541.09,137.125,172.3,37.3,60.36,121.54,409.8,86.87,130.88,252.0,162.42,180.66,161.27,137.95,70.76,172.81,424.4,,202.02,408.84
83,01/23/2018,73.44,160.88,200.09,96.47,122.1,118.73,57.79,12.94,68.285,161.85,262.9,96.65,,45.75,22.01,113.24,42.1,78.26,2.06,114.76,27.205,197.78,142.59,70.195,164.02,99.13,208.85,9.15,26.61,34.56,109.89,46.06,168.46,139.21,27.09,126.0,28.13,46.55,116.01,66.94,142.41,215.07,167.19,49.26,121.14,91.9,96.76,43.95,144.43,59.7275,120.85,25.15,51.12,53.1766666666667,91.98,69.99,74.48,84.21,68.34,67.32,99.37,48.42,45.08,119.89,199.07,,124.65,125.68
84,01/23/2019,71.65,148.42,245.14,88.86,134.42,137.49,34.31,19.8,55.5725,158.63,257.52,99.81,37.61,45.48,38.26,149.75,45.46,67.06,6.51,135.35,29.45,214.53,159.64,80.59,215.3,105.89,197.0,14.296,19.78,29.31,111.28,47.94,212.24,130.01,24.97,130.29,27.99,67.62,91.85,56.15,142.12,139.33,198.35,37.18,119.64,106.71,114.46,34.24,183.96,37.3225,78.9,17.61,49.24,68.5733333333333,137.02,69.84,84.64,90.5,51.77,61.91,68.27,31.93,35.69,95.49,185.95,,137.01,173.15
85,01/23/2020,89.07,210.68,351.76,120.86,177.83,198.6,63.89,51.71,57.515,277.71,319.65,131.26,72.58,75.42,42.5,183.98,49,62.55,32.07,230.3,36.06,280.11,133.96,122.23,415.08,149.01,316.7,23.814,28.4,29.55,199.78,63.32,288.58,161.27,43.21,152.41,24.49,104.16,182.55,102.63,222.81,312.42,324.98,55.13,183.03,166.72,177.04,59.2,311.46,63.215,136.41,25.47,54.98,81.6333333333333,314.85,89.65,85.07,117.89,92.0,118.68,128.19,76.21,44.39,134.25,311.75,,206.52,254.36
86,01/23/2023,159.06,279.34,364.98,169.66,240.96,211.29,114.16,76.53,119.16,260.79,581.63,150.14,72.79,183.41,51.26,155.87,47.5,64.24,228.44,348.7,48.99,424.17,147.77,105.55,649.95,74.48,200.41,50.51,22.81,36.11,113.43,30.27,410.0,332.95,81.04,180.46,31.85,180.55,425.58,96.37,194.25,490.78,378.57,76.31,428.51,242.58,256.82,61.82,442.44,191.93,173.03,70.8,88.97,149.34,322.07,119.99,134.98,79.5,131.03,109.43,109.61,103.5,56.84,178.17,324.9,,224.18,317.76
87,01/24/2018,73.58,160.6,197.78,95.34,120.86,116.9,56.88,12.71,68.285,161.54,256.86,96.18,,45.38,21.58,112.85,42.17,78.45,2.02,115.53,28.43,198.13,142.13,70.07,162.88,100.56,207.83,9.05,26.8,34.12,112.17,45.51,167.55,140.19,26.86,125.15,27.97,46.03,114.93,65.84,143.1,209.73,167.01,47.68,119.97,91.82,95.84,43.08,145.44,58.95,120.46,24.59,51.45,52.76,90.57,68.02,73.42,83.71,67.98,66.9,97.13,46.79,44.83,109.7,198.59,,124.55,123.35
88,01/24/2019,72.18,150.15,242.56,94.75,134.75,136.05,37.82,20.85,56.6125,158.1,263.55,100.8,38.89,45.94,39.49,146.87,45.61,68.12,6.66,135.87,29.405,213.86,156.09,82.79,215.14,105.16,196.58,14.504,20.03,29.86,112.23,49.76,212.16,130.37,25.5,131.15,28.18,70.65,98.29,56.37,141.93,161.2,199.79,39.22,126.8,106.2,114.79,36.59,185.7,39.46,84.25,18.99,49.2,70.1566666666667,138.49,69.62,79.75,92.2,50.81,63.38,70.03,36.04,36.71,102.09,187.84,,137.7,174.64
89,01/24/2020,88.26,208.57,351.37,117.57,177.21,199.19,62,50.35,59.5125,277.34,324,131.03,71.58,74.58,43.27,182.11,48.85,62.42,32.7,227.57,35.52,276.56,135.82,120.84,409.3,147.92,320.63,23.598,28.07,29.36,198.77,68.47,288.08,160.57,42.85,151.25,24.58,102.98,179.4,101.62,222.98,306.54,323.67,53.61,183.29,165.04,179.66,57.76,309.39,62.62,135.28,24.99,54.07,80.9666666666667,314.81,88.91,86.05,116.98,89.65,113.39,122.31,72.1,44.08,130.52,309.9,,205.0,252.7
90,01/24/2022,138.12,339,519.66,161.44,218.24,245.35,139.29,116.53,121.52,334.77,541.58,157.92,77.65,151.66,65.38,223.03,56.9,85.1,128.1,468.41,57.47,420.98,226.67,102.74,439.45,111.79,225.45,58.074,26.13,35.33,140.81,51.94,534.68,287.03,62.17,163.22,32.29,175.36,391.1,93.04,225.05,621.82,349.42,74.85,402.02,296.37,239.51,82.95,525.84,233.72,203.07,55.34,82.42,168.07,326.29,120.09,117.6,162.17,170.07,137.65,143.84,147.44,72.52,178.34,466.82,,201.85,490.56
91,01/24/2023,155.69,274.87,361.32,168.86,239.15,206.43,112.99,74.7,121.77,257.6,585.03,150.26,73.03,182.38,50.26,154.86,47.81,63.92,219.47,331.95,49.58,419.64,146.47,103.71,640.22,74.41,199.57,51.09,22.66,35.81,112.29,29.92,401.55,332.93,80.64,178.43,32.01,180.21,423.14,97.3,194.72,487.5,380.01,75.72,419.13,242.04,256.23,61.26,443.41,192.65,173.17,70.08,89.7,151.14,319.92,118.62,133.62,79.58,130.7,108.11,107.31,103.02,56.28,177.04,319.0,,223.89,310.08
92,01/25/2018,73.86,160.79,197.51,91.98,120.63,116.87,55.76,12.41,69.19,159.93,247.29,96.38,,44.86,21.27,111.96,41.9,77.95,2.09,116.19,28.55,201.11,134.94,70.4,162.89,101.5,212.12,9.082,27.15,33.81,112.2,45.3,167.82,140.12,26.79,125.55,27.67,45.74,113.09,65.92,144.47,199.25,168.59,46.24,117.58,92.33,97.68,43.01,145.54,59.0875,120.2,23.82,51.6,52.4266666666667,89.89,68.63,73.18,84.34,67.42,66.06,95.05,44.8,45.07,110.15,198.76,,125.22,123.5
93,01/25/2019,73.65,151.85,244.95,97.67,136.41,142.08,39.19,21.93,56.815,161.65,267.94,101.84,39.4,46.59,39.96,149.74,46.13,70.02,6.72,140.8,29.765,214.25,158.5,85.07,218.01,105.43,199.77,14.718,20.38,30.36,113.23,47.04,214.3,131.87,25.83,132.45,28.38,71.07,101.39,57.05,143.48,165.49,202.94,40.315,130.71,107.17,116.18,38.96,191.08,40.0375,85.24,20.12,49.8,69.9066666666667,143.05,70.39,81.45,94.28,51.3,65.76,72.47,36.75,37.22,104.41,189.76,,138.67,175.86
94,01/25/2021,125.48,252.04,473.44,153.72,163.68,293.64,108.12,94.13,76.9225,367.87,464.79,150.67,101.21,135.9,55,225.92,45.03,80.03,202.73,354.15,48.13,317.52,207.25,106.71,511.08,127.81,261.07,30.364,20.66,38.46,185.08,55.44,374.43,159.52,44.11,152.5,25.41,146.05,308.9,112.7,185.23,567.76,329.19,74.59,391.32,229.53,173.72,81.28,537.88,136.5325,174.42,36.97,60.9,120.26,410.22,86.96,130.88,247.75,164.4,180.92,165.68,140.11,70.86,172.92,429.0,,200.98,402.63
95,01/25/2022,134.57,334.95,502.72,155.77,216.88,233.78,132.99,111.13,116.95,321.61,534.14,152.01,72.55,142.39,64.63,215.39,56.11,82.25,122.65,445.91,55.68,414.49,221.14,101.04,416.77,110.2,225.77,54.59,25.5,35.3,139.5,51.0,515.99,277.6,60.18,158.85,31.52,168.77,370.11,93.32,224.45,588.23,338.76,72.54,374.87,288.49,234.04,80.72,495.08,223.24,194.77,53.32,81.07,158.49,304.67,118.77,114.63,158.2,165.45,133.45,139.81,138.29,70.37,173.96,446.14,,202.0,474.0
96,01/25/2023,155.76,273.16,358.17,168.45,228.01,202.5,113.95,74.91,121.54,260.03,585.68,148.99,71.3,182.48,49.99,156.17,47.98,64.14,210.32,329.04,49.47,413.84,145.49,104.4,642.83,74.22,200.3,51.76,22.6,35.56,111.68,29.7,401.9,328.6,79.87,178.92,31.98,180.85,422.62,98.15,197.68,488.4,382.39,76.13,424.69,240.61,258.57,61.54,448.77,193.23,174.1,71.81,89.64,151.78,314.6,115.62,134.09,79.1,131.17,110.11,109.42,103.44,56.57,175.04,318.15,,224.9,310.57
97,01/26/2018,74.82,162.55,201.3,93.84,122.33,117.78,57.12,12.95,70.875,163.96,250.79,97.43,,45.8,21.42,113.7,42.56,78.43,2.14,119.02,28.845,208.69,138.24,71.29,170.09,102.88,212.03,9.172,27.71,34.38,113.26,50.08,170.44,142.14,26.53,126.53,28.19,46.58,113.44,66.29,146.15,202.57,170.34,48.455,122.42,94.06,99.0,43.67,149.74,60.8325,120.34,25.14,52.75,53.2366666666667,92.94,70.01,73.5,85.45,68.53,67.94,97.35,47.7,44.93,113.69,202.05,,126.32,123.48
