,date,ALGN,AMGN,BAX,BDX,BIIB,BIO,BSX,CAH,CI,CNC,COO,COR,CRL,CTLT,DGX,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,LH,MCK,MDNAF,MDT,MOH,MTD,PODD,REGN,RVTY,STE,SYK,TECH,TMO,Ticker,UBER,UHS,UNH,VRTX,WAT,WST,XRAY,ZBH
61,01/17/2018,272.25,188.01,68.2,225.726829268293,344.87,252.64,27.25,72.65,220.36,55.675,235.19,101.3,106.77,43.05,101.49,79.06,14.08,249.15,40.1633333333333,,81.74,89.4,44,59.8823529411765,275.75,179.36,242.05,90.31,100.22,143.7,148.324742268041,172.83,1.57,86.11,91.97,656.51,72.91,374.07,79.65,91.9,160.27,35.1675,211.48,,,116.05,238.43,156.99,209.16,99.36,62.65,118.922330097087
62,01/17/2019,212.67,201.92,69.12,230.351219512195,338.34,237.84,36.81,48.17,194.5,62.635,267.5,76.08,118.45,35.21,85.1,56.72,37.375,261.89,53.0366666666667,,68.65,134.06,43.1,61.3960784313726,291.02,196.9,310.05,78.67,124.09,178.093333333333,116.202749140893,124.39,0.591,87.6,135.4,587.69,74.81,417.38,84.33,112.65,164.41,40.4875,238.17,,,130.52,259.77,190.52,202.34,104.26,40.25,103.126213592233
63,01/17/2020,280.7,241.49,89.73,270.321951219512,285.5,376.89,44.28,53.93,212.52,64.54,355.31,91.06,159.78,60.88,107.06,79.47,57.6975,305.39,79.5466666666667,,62.98,148.4,54.32,69.29,366.55,285.8,324.72,80.5,161.51,200.01,152.061855670103,156.33,2.427,119.03,136.82,831.31,188.76,385.94,101.32,154.13,212.17,55.1525,339.19,,35.13,145.03,298.47,235.83,239.6,157.59,59.96,145.029126213592
64,01/17/2023,246.04,269.42,44.74,256,289.59,454.92,46.04,76.42,315,76.74,345.33,164.16,236.53,47.96,147.55,79.07,109.51,480.96,78.86,63.33,85.41,258.32,79.46,80.86,490.46,480.19,206.44,81.26,221.54,261.73,218.865979381443,383.47,0.613,80.35,299.32,1531.3,298.92,728.11,132.48,199.88,256.4,80.85,587.86,,29.2,146.55,485.08,311.98,332.25,253.04,36.82,123.01
65,01/18/2018,270.7,187.59,69.2,226.458536585366,344.44,252.5,27.4,71.71,219.66,55.5,235.52,100.86,106.67,42.42,101.57,78.19,14.07,249.65,40.5733333333333,,81.17,90.11,43.85,58.5254901960784,279.44,179.0,241.31,91.92,99.92,144.023333333333,148.719931271478,171.78,1.57,87.26,93.77,653.75,72.89,371.28,79.54,91.43,160.28,35.005,212.41,,,117.32,243.16,157.19,207.87,98.59,62.31,118.631067961165
66,01/18/2019,220.09,203.88,70.63,236.175609756098,337.42,239.65,37.69,49.05,194.83,63.31,269.63,79.86,119.21,35.61,87.04,57.37,37.38,266.12,56.1366666666667,,69.18,134.54,44.12,62.1960784313725,295.56,200.87,312.75,78.42,127.19,180.85,118.298969072165,126.67,0.591,87.3,136.96,602.1,74.95,418.84,86.4,112.8,167.55,40.7925,240.66,,,131.97,265.5,194.7,206.94,105.25,40.83,102.271844660194
67,01/18/2022,489.56,233.83,85.86,254.068292682927,233.81,599.8,44.22,52.59,239.98,78.69,399.87,133.81,340.23,103.93,138.83,111.85,107.4675,448.09,115.83,,70.43,248.73,69.41,76.27,387.88,518.17,383.13,75.01,242.32,295.49,233.487972508591,252.54,1.4,107.49,276.32,1483.75,234.1,611.22,173.78,230.38,260.48,94.75,590.1,,38.41,129.97,460.99,231.07,325.4,372.16,53.16,122.669902912621
68,01/18/2023,246.8,264.39,44,253.57,283.47,452.36,45.09,76.47,308.36,75.09,339.42,162.95,234.53,48.18,145.1,79.42,106.63,471.71,78.31,62.08,83.74,256.76,78.92,80.32,484.75,481.32,205.84,82.27,220.55,256.35,215.936426116839,378.4,0.615,78.73,295.2,1539.65,289.16,724.55,132.57,195.14,252.02,79.99,580.05,,28.96,145.65,476.24,309.86,328.89,254.51,36.92,122.08
69,01/19/2018,269.46,189.28,70.01,228.790243902439,342.41,254.54,27.65,71.91,220.15,55.335,240.65,100.06,107.89,42.94,103.06,78.61,14.0125,250.06,41.3033333333333,,80.98,93.01,43.46,59.5764705882353,279.3,180.63,243.55,93.16,103.0,144.41,149.819587628866,170.36,1.521,86.68,91.83,666.69,75.18,371.53,80.86,91.96,161.28,35.18,213.51,,,118.09,243.35,157.97,210.72,100.61,61.95,119.883495145631
70,01/19/2021,557.41,248.27,78.83,254.409756097561,273.84,608.97,36.27,54.81,220.8,62.79,387.42,103.5,278.89,119.83,125.99,118.1,89.41,323.69,87.91,,67.07,166.1,75.99,70.43,407.31,484.93,390.21,93.96,188.97,259.47,193.93470790378,182.47,4.09,118.31,219.1,1231.16,284.46,533.89,149.29,188.71,242.07,87.945,507.38,,56.3,130.4,352.19,231.91,271.82,300.12,58.32,155.271844660194
71,01/19/2022,497.59,231.3,85.6,257.434146341463,230.81,598.44,44.05,52.07,238.8,77.61,398.15,132.39,336.68,102.56,138.98,109.62,108.8075,448.29,116.16,,69.07,245.33,70.42,74.55,377.84,519.13,384.36,74.78,240.28,293.46,233.694158075601,251.15,1.54,107.76,280.44,1469.07,235.02,618.11,176.8,231.86,258.3,94.9575,593.37,,37.86,129.42,462.52,230.84,324.46,375.45,53.02,119.679611650485
72,01/19/2023,236.3,262.03,43.64,253.96,280.13,450.55,45.46,75.48,310.66,75.86,342.39,162.94,233.53,49.29,145.3,79.53,106.2,480.22,78.47,63.94,83.62,256.98,78.76,80.22,491.72,475.13,196.38,83.88,222.29,252.5,217.001718213058,378.72,0.584,79.52,298.07,1518.46,292.38,715.57,133.01,199.17,253.31,80.79,583.86,,29.03,146.29,484.36,307.94,332.04,254.78,36.62,121.95
73,01/20/2021,564.37,252.36,79.52,256.878048780488,270.28,600.81,36.66,54.59,228.42,62.42,384.76,103.79,282.94,119.67,127.36,120.32,91.03,321.52,88.1,,67.99,167.95,77.22,70.18,411.34,495.04,403.54,96.37,190.54,266.19,197.517182130584,184.16,4.4,119.29,222.63,1268.8,293.05,542.27,151.26,189.53,245.21,89.1675,515.84,,56.38,131.7,350.84,236.7,271.13,305.05,58.68,158.699029126214
74,01/20/2022,490.71,228.9,85.99,257.531707317073,225.91,587.4,43.45,51.61,240.39,78.95,393.54,132.88,332.1,102.02,137.17,109.39,108.66,452.72,115.56,,67.81,240.76,69.85,74.13,383.01,511.15,380.44,74.76,244.4,292.73,232.70618556701,251.84,1.59,106.11,281.05,1470.53,232.32,614.38,175.14,226.85,257.02,94.305,588.16,,37.82,127.99,463.0,228.61,316.42,373.59,53.31,119.456310679612
75,01/20/2023,243.01,263.24,43.88,253.81,285.77,457.29,45.62,75.82,308.36,76.15,343.73,162.21,243.17,49.45,145.43,80.32,107.86,479.49,79.29,66.77,83.01,261.4,79.66,80.86,497.3,488.88,204.39,83.2,223.61,256.77,219.579037800687,378.04,0.595,80.91,297.45,1561.53,294.31,722.0,137.82,205.11,256.22,81.46,593.66,,30.36,149.47,486.72,309.84,338.75,259.55,36.97,124.09
76,01/21/2020,273.17,237.6,91.07,270.760975609756,287.19,378.88,44.07,54.01,213,65.49,358.56,91.25,158,61.52,107.34,79.9,57.905,305.99,80.7066666666667,,62.63,147.24,54.21,69.61,364.87,284.84,328.33,78.65,160.85,200.55,154.321305841924,155.27,2.78,120.32,138.38,835.13,190.95,363.71,101.34,153.81,214.65,55.3775,337.26,,37.6,144.99,300.53,233.99,243.67,157.61,60.34,145.126213592233
77,01/21/2021,543.81,252.03,80.01,255.512195121951,270.12,589.19,37.52,55.07,226.19,62.75,376.89,104.91,281.24,118.28,125.18,119.32,91.875,321.7,87.23,,66.98,167.4,75.92,68.44,414.6,496.44,404.87,93.9,187.69,266.223333333333,196.262886597938,182.79,4.38,117.91,222.31,1244.78,290.62,535.48,150.59,188.33,243.6,88.92,512.36,,55.79,130.74,355.0,238.64,271.26,299.68,57.64,158.21359223301
78,01/21/2022,462.78,227.72,86.28,258.175609756098,220.52,585.68,42.97,50.56,236.25,77.14,388.3,131.52,324.66,102.08,137.72,109.39,105.525,441.56,112.65,,68.51,237.93,70.63,73.54,375.25,501.96,365.94,74.79,240.95,269.53,233.307560137457,246.62,1.57,105.6,278.08,1458.34,224.14,621.4,174.88,227.68,254.68,91.775,580.33,,35.94,128.35,461.17,228.08,319.23,367.8,52.93,118.970873786408
79,01/22/2018,267.1,192.33,70.2,230.936585365854,347.64,254.65,27.71,73.51,220.75,55.795,241.31,102.66,105.8,43.7,103.57,78.95,13.775,250.5,41.5033333333333,,81.41,92.86,43.24,59.9294117647059,281.87,180.95,245.19,94.08,102.84,144.646666666667,151.426116838488,172.96,1.521,86.05,91.97,670.88,75.9,375.86,81.2,91.85,162.52,35.25,215.32,,,117.81,243.56,161.91,214.77,100.28,60.8,122.52427184466
80,01/22/2019,216.16,201.98,69.66,233.356097560976,338.96,235.52,37.26,48.65,193.08,62.775,267.51,79.71,117.59,35.39,86.18,56.85,37.705,264.57,56.0966666666667,,68.55,132.97,44.19,60.7686274509804,298.78,201.31,303.62,77.33,124.86,178.926666666667,116.580756013746,125.87,0.591,87.0,134.57,593.69,76.46,404.75,84.57,112.7,165.88,40.2525,240.7,,,130.61,265.69,193.88,203.66,104.45,40.76,100.893203883495
81,01/22/2020,279.31,236.75,91.16,272.029268292683,288.1,378.52,44.05,55.32,211.26,66.76,359.98,92.03,158.83,61.75,108.54,80.55,58.9125,303.51,80.9966666666667,,63.4,147.14,54.24,70.74,365.72,287.62,330.95,78.48,160.5,203.413333333333,154.26116838488,155.74,2.596,121.09,137.75,834.92,191.22,359.14,100.82,152.79,217.07,54.795,340.05,,37.04,145.58,300.59,234.61,244.09,157.22,60.74,146.582524271845
82,01/22/2021,534.08,253.5,79.51,252.439024390244,269.44,594.83,37.03,55.39,223.42,61.51,380,107.76,280.18,116.82,124.46,119.59,92.53,314.09,85.52,,66.94,166.97,75.7,69.13,405.18,492.86,406.25,97.89,185.59,248.026666666667,196.649484536083,185.01,4.34,116.58,223.12,1234.72,290.3,537.78,151.91,188.76,239.93,89.1475,514.6,,54.31,129.1,347.55,237.59,273.62,300.09,57.23,156.320388349515
83,01/23/2018,272.16,191.99,69.6,228.985365853659,346.75,254.83,27.82,73.21,219.79,55.485,238.7,102.81,106.97,44.76,103.12,79.04,13.9375,250.5,41.4666666666667,,80.95,91.73,42.95,59.843137254902,282.86,182.23,242.94,94.63,103.21,146.516666666667,151.013745704467,170.6,1.521,85.23,92.27,667.15,76.24,381.71,81.43,91.61,161.94,35.3725,214.55,,,117.25,245.21,166.58,210.99,100.38,61.17,120.883495145631
84,01/23/2019,217.22,201.56,69.64,233.307317073171,337.22,237.09,37.19,48.87,196.92,62.77,268.81,79.36,118.81,35.31,86.31,56.96,36.635,268.1,55.89,,68.25,133.79,44.4,60.3137254901961,299.28,201.64,302.29,75.2,126.13,176.65,116.838487972509,126.12,0.591,87.16,133.87,605.18,74.17,401.21,84.9,113.45,165.78,40.5325,241.46,,,130.44,267.02,189.89,229.51,104.7,41.02,101.728155339806
85,01/23/2020,270.78,235.04,91.1,271.931707317073,284.21,375.34,43.57,54.87,212.7,68.02,357,91.16,156.7,61.57,107.99,80.5,58.9,304.4,77.09,,63.94,146.69,53.82,71.0,363.58,285.9,327.0,78.24,160.91,205.0,154.441580756014,155.11,2.48,120.97,137.97,831.12,192.0,356.6,99.39,151.81,216.22,54.69,335.38,,37.4,147.78,299.46,233.91,241.93,156.55,59.66,145.155339805825
86,01/23/2023,251.38,260.97,45.14,249.58,291.93,467.04,45.85,75.48,308.17,75.79,346.14,161.72,252.55,52.59,147.01,80.1,106.4,477.94,80.06,69.52,83.23,263.81,81.63,81.28,494.55,496.14,216.38,83.48,228.75,255.98,221.503436426117,375.03,0.581,82.37,297.27,1576.68,294.82,729.91,140.75,206.85,257.49,82.29,604.82,,30.53,148.41,485.81,311.81,343.7,264.11,37.41,125.94
87,01/24/2018,272.28,190.63,70.14,232.819512195122,346.5,254.41,27.91,74.69,221,55.51,239.33,104.62,105.53,46.15,104.62,78.64,14.435,252.99,41.5966666666667,,81.3,91.49,42.9,60.7137254901961,286.32,184.08,242.49,95.34,103.5,145.826666666667,150.20618556701,174.58,1.521,85.76,92.0,672.69,76.63,383.32,81.42,91.7,164.49,35.34,215.32,,,117.99,244.85,167.45,214.3,100.3,61.83,121.378640776699
88,01/24/2019,220.67,200.97,69.95,234.848780487805,332.87,237.07,37.23,48.52,193.07,63.365,271.97,78.7,118.01,35.6,85.6,56.39,36.02,265.6,56.4,,67.86,132.69,44.58,60.078431372549,300.53,206.16,301.06,77.01,125.11,178.706666666667,117.147766323024,125.47,0.594,87.23,133.7,605.65,76.86,407.93,85.14,114.75,167.3,40.56,240.58,,,129.83,266.13,186.58,223.71,105.46,40.59,102.174757281553
89,01/24/2020,269.98,225.59,90.78,271.463414634146,278.14,369.97,43.21,53.82,206.01,66.61,352.36,88.92,155.3,61.58,107.79,83.19,58.485,297.28,76.8166666666667,,63.15,143.45,53.72,71.2,356.9,280.77,319.58,76.74,158.1,196.4,152.216494845361,152.62,2.46,119.26,134.57,819.95,192.56,345.28,99.78,151.29,214.23,53.74,333.68,,36.8,147.26,292.81,229.06,237.53,155.75,59.66,143.495145631068
90,01/24/2022,474.43,226.08,85.96,253.619512195122,224.69,583.96,42.66,50.81,236.42,77.53,393.31,131.55,330.09,103.74,138.3,110.73,106.7075,449.5,110.6,,68.57,243.6,70.89,74.38,379.1,511.65,364.96,75.34,243.7,271.98,233.805841924399,248.35,1.44,104.21,279.77,1462.64,223.0,621.48,174.11,224.29,251.92,95.4725,575.8,,36.28,130.74,462.27,229.68,322.88,383.52,53.88,120.04854368932
91,01/24/2023,252.63,259.7,44.91,245.75,291.88,457,45.84,74.85,308.99,75.76,343.15,161.43,246.26,49.57,143.9,77.31,106.03,478.52,77.11,69.6,84.02,252.68,81.59,80.75,500.35,486.7,215.15,83.64,225.78,257.98,218.204467353952,376.5,0.58,80.8,296.21,1534.75,291.68,727.47,134.87,204.82,255.75,80.15,580.72,,29.93,146.15,491.6,313.57,334.03,258.33,35.89,125.48
92,01/25/2018,273.56,190.08,71.05,236.439024390244,353.74,259.11,28.26,73.99,221.88,55.33,243.79,104.37,107.2,47.14,105.15,78.96,14.705,251.35,42.08,,81.19,92.83,42.9,61.2862745098039,285.91,185.73,243.39,94.26,104.58,149.936666666667,150.094501718213,175.2,1.521,86.82,92.06,678.05,77.09,391.84,82.75,91.85,165.55,35.5275,217.88,,,119.13,245.18,166.24,217.21,101.02,62.81,121.106796116505
93,01/25/2019,227.22,198.77,70.33,237.131707317073,336.77,240.31,37.45,49.35,196.28,64.5,275.61,79.66,118.76,36,85.41,57.09,36.2525,272.68,56.88,,68.9,132.9,44.83,60.5882352941177,300.68,208.85,293.88,79.95,125.98,171.68,118.041237113402,127.05,0.594,87.02,135.32,614.55,78.45,418.29,86.49,116.13,165.76,41.0725,240.9,,,131.14,268.05,189.5,229.16,106.73,41.41,104.281553398058
94,01/25/2021,539.47,257.1,80.1,253.892682926829,275.54,588.34,36.78,55.03,220.09,60.93,383.65,106.87,273.54,115.73,124.97,118.56,94.0975,315.37,85.89,,68.16,168.43,76.34,69.31,404.0,489.21,421.0,100.5,183.02,250.67,193.676975945017,183.15,4.56,116.9,224.84,1233.47,288.91,548.2,151.05,190.41,239.55,88.11,518.83,,54.29,127.56,347.81,241.31,273.35,300.26,57.01,154.669902912621
95,01/25/2022,467.99,225.04,85.07,251.804878048781,222.31,574.93,42.51,50.75,234.74,76.37,389.59,131.06,317.85,100.35,137.18,109.46,101.5575,439.18,109.49,,68.84,239.11,70.03,72.72,375.04,478.19,344.76,74.15,236.23,264.14,230.283505154639,245.63,1.46,104.17,270.21,1413.7,211.82,603.19,168.86,221.11,249.27,92.0,567.75,,34.82,127.96,456.84,227.11,310.38,378.36,52.72,117.427184466019
96,01/25/2023,252.08,256.54,46.14,246.78,292.34,456.69,46.12,75.73,313.59,76.05,343.58,163.46,240.92,50.16,144.91,77.48,104,495.59,77.69,68.71,84.07,253.64,81.7,83.75,502.22,485.18,211.04,84.97,226.5,243.8,217.955326460481,376.05,0.61,81.2,297.22,1531.57,289.7,741.18,135.08,205.0,252.95,79.83,575.32,,30.29,146.15,492.5,315.28,334.36,260.47,36.59,124.9
97,01/26/2018,283.97,196.01,72.26,240.273170731707,367.91,261.89,28.42,74.97,226.22,55.4,245.58,105.48,107.83,47.36,106.62,79.1,14.52,258.19,42.72,,85.46,97.07,43.38,61.9058823529412,288.29,187.03,244.83,95.51,106.01,146.746666666667,151.554982817869,176.72,1.521,87.12,92.49,692.3,77.76,374.36,82.75,92.1,168.91,35.58,219.78,,,121.23,248.47,169.21,218.14,101.52,62.84,122.553398058252
98,01/26/2021,535.1,258.6,80.81,252.048780487805,271.67,570.76,36.64,55.48,215.76,60.1,377.42,108.84,265.48,113.35,125.99,119.26,90.355,312.52,86.54,,66.7,164.13,74.52,69.11,395.85,478.1,420.55,99.39,180.34,256.55,190.69587628866,184.42,4.39,116.75,219.32,1210.91,284.58,544.1,146.24,193.18,238.0,85.085,507.83,,51.92,127.75,343.11,237.64,270.53,299.68,57.16,153.611650485437
99,01/26/2022,457.36,222.54,84.27,247.69756097561,219.6,572.05,43.04,50.8,234.02,75.34,382.36,130.55,310.88,98.12,135.4,109.49,98.9575,428.44,108.63,,67.34,240,68.22,74.45,377.09,466.52,331.78,73.52,232.64,264.46,229.209621993127,246.97,1.41,104.09,268.28,1405.53,199.0,605.25,166.47,218.12,248.26,90.9525,562.9,,34.8,129.17,458.43,226.58,308.51,378.57,52.51,116.980582524272
100,01/26/2023,262.95,254.88,46.16,249.14,291.92,475.91,46.35,77.88,313.2,76.61,349.11,164.91,244.29,52.27,146.97,79.61,106.65,502.19,78.21,69.22,83.62,254.85,82.93,85.51,499.36,487.0,212.78,86.01,228.52,250.55,218.393470790378,384.12,0.745,81.84,298.35,1523.71,286.13,742.3,134.96,204.92,252.41,80.32,577.37,,30.02,145.53,492.48,321.02,333.54,270.09,36.86,125.5
101,01/27/2020,260.91,222.95,90.53,272.926829268293,281.14,365.34,42.65,53.38,199.95,63.42,354.21,87.52,154.57,62,109.47,82.03,58.8625,283.79,76.3066666666667,,63.83,141.6,53.72,70.79,346.91,277.31,313.92,76.07,157.16,189.166666666667,152.482817869416,150.63,2.365,119.23,128.45,799.88,193.01,339.42,98.67,150.11,214.6,54.1975,330.96,,36.3,144.98,284.09,227.37,232.37,155.49,59.73,143.728155339806
102,01/27/2021,509.64,251.06,78.02,244.770731707317,265.15,547.01,35.82,55.29,212.56,58.42,360.71,106.84,252.87,109.55,125.12,117.85,87.41,290.17,84.84,,65.48,157.02,72.51,68.17,377.93,465.18,432.08,93.0,173.0,252.91,184.544673539519,178.19,4.18,111.5,216.93,1153.5,260.0,515.56,141.73,192.3,230.75,79.6075,482.48,,48.11,125.69,332.99,225.25,265.96,293.23,55.37,148.155339805825
103,01/27/2022,455.62,224,84.63,245.063414634146,218.94,564.67,43.23,52.31,227.43,76.27,379.46,134.69,312.24,96.88,135.08,108.75,95.88,435.83,101.96,,67.27,228.85,68.08,74.77,383.05,471.08,324.36,71.59,232.0,262.77,228.290378006873,255.1,1.51,103.18,275.85,1396.45,194.8,608.72,163.85,215.16,245.33,88.4625,553.74,,34.09,126.49,461.6,228.22,306.54,383.86,52.76,117.708737864078
104,01/27/2023,269.2,253.65,46,251.82,290.08,478.96,45.91,76.48,308.3,75.25,344.48,164.16,245.09,53.65,145.63,81.15,106.72,492.53,78.14,70.08,83.73,254.77,82.79,86.14,481.69,487.0,214.03,85.7,229.47,247.26,218.470790378007,379.2,0.73,82.58,300.41,1529.75,285.5,742.83,138.56,206.1,254.17,81.19,573.63,,30.36,145.21,486.05,321.45,333.13,268.62,37.0,125.88
105,01/28/2019,221.49,191.95,70.17,235.941463414634,330.01,238.07,36.85,49.14,195.08,64.48,273.64,80.12,118.58,36.49,85.49,56.07,35.34,270.01,56.1133333333333,,67.91,131.73,44.62,60.0941176470588,301.63,205.7,287.68,80.66,124.69,165.576666666667,117.268041237113,125.77,0.594,86.42,136.13,618.16,78.44,413.95,86.74,114.98,162.0,40.985,237.88,,,130.43,266.77,188.09,228.66,105.73,40.44,102.757281553398
106,01/28/2020,267.82,224.84,90.55,275.375609756098,281.95,366.99,43.45,53.8,205.33,65.25,355.04,89.11,156.93,62.95,110.82,82.9,58.735,290.32,77.64,,64.36,145.5,54.62,70.41,352.85,278.64,314.28,76.46,158.67,189.91,155.137457044674,152.12,2.5,119.18,131.37,799.95,193.51,344.08,97.53,151.05,214.2,54.6075,333.26,,37.01,145.22,285.87,231.97,235.86,157.33,59.08,144.854368932039
107,01/28/2021,536.58,247.75,77.15,249.960975609756,267.87,566.44,36.34,55.57,218.79,60.77,364.7,106.9,260.88,114.89,123.72,117.89,91.7225,300.51,83.38,,64.68,163.8,75.78,67.75,389.79,482.27,438.22,91.27,178.66,255.12,188.823024054983,180.13,3.97,114.77,218.47,1170.8,275.03,506.27,144.74,191.18,230.0,80.63,496.48,,51.58,127.84,338.15,230.04,266.56,298.92,55.34,152.456310679612
108,01/28/2022,463.96,229.14,85.29,249.492682926829,225.21,593,42.74,52.63,233.45,77.27,385.2,136.8,321.73,99.88,134.85,110.21,103.3475,442.09,104.87,,68.86,236.61,70.02,75.7,386.18,489.05,331.96,74.23,238.82,271.79,232.027491408935,258.21,1.51,103.13,285.11,1430.53,230.59,624.92,169.43,219.85,248.39,91.7725,572.03,,35.21,129.78,466.06,243.02,316.94,393.03,53.44,117.368932038835
109,01/29/2018,276.77,198,72.05,238.956097560976,358.48,263.41,28.33,75.23,223.9,55.635,243.6,105.09,107.47,47.39,107.88,79.09,14.41,257.02,42.3,,88.8,97.62,43.75,62.2823529411765,291.23,186.78,241.78,93.54,105.58,145.446666666667,153.015463917526,176.33,1.521,86.72,91.79,685.79,78.06,382.88,82.18,92.72,168.75,35.5025,218.81,,,120.27,247.41,167.14,218.7,102.4,61.98,123.679611650485
110,01/29/2019,222.03,192.11,70.25,236.536585365854,334.48,239.3,37.01,49.34,198.39,63.945,273.76,79.54,119.39,36.27,86.15,56.61,35.0125,272.71,55.3733333333333,,69.59,138.03,44.12,60.2039215686275,300.82,204.29,285.26,79.29,124.89,164.75,117.371134020619,125.29,0.594,86.47,134.6,621.01,76.55,417.15,87.7,113.98,161.07,41.1325,236.9,,,132.56,267.34,186.38,229.42,105.41,41.08,102.582524271845
111,01/29/2020,261.6,227.15,90.5,275.317073170732,282.52,368.64,43.95,53.74,202.54,65.2,354.32,89.86,157.71,62.8,110.67,83.08,59.635,272.91,77.5766666666667,,64.3,145.24,54.65,70.45,351.57,280.8,313.3,74.99,158.5,190.47,154.621993127148,149.34,2.6,118.37,129.24,802.62,195.76,339.25,98.5,151.52,210.68,54.3825,333.89,,36.99,143.9,282.9,232.41,234.01,158.11,58.93,146.359223300971
112,01/29/2021,525.38,241.43,76.83,255.404878048781,282.61,573.77,35.44,53.73,217.05,60.3,364.04,104.2,259.05,115.05,129.15,117.37,93.7125,296.98,82.58,,65.6,162.48,79.73,65.85,383.11,478.68,426.44,89.75,177.8,249.213333333333,196.658075601375,174.47,3.91,111.33,213.61,1168.1,267.18,503.84,147.07,187.11,221.01,81.2275,509.7,,50.93,124.68,333.58,229.08,264.67,299.49,53.49,149.194174757282
113,01/30/2018,270.08,191.27,71.75,237.560975609756,352.59,259.2,28.03,73.87,207.89,54.345,242.86,102.46,106.1,47.16,107.16,78.93,14.8275,243.44,42.2466666666667,,87.29,101.45,43.13,61.2313725490196,282.29,186.59,241.18,92.5,104.37,142.613333333333,152.465635738832,171.75,1.521,85.96,91.03,677.14,77.25,379.77,81.05,92.31,168.45,35.0975,214.62,,,122.53,236.65,166.54,214.87,100.78,61.4,122.271844660194
114,01/30/2019,232.83,184.86,71.72,239.492682926829,327.86,244.98,37.42,48.76,199.8,65.03,276.75,78.53,122.28,36.52,86.92,55.84,35.9025,297.56,56.2466666666667,,69.83,139.06,45.01,61.0274509803922,306.39,207.68,272.57,79.98,127.56,169.493333333333,118.874570446735,124.97,0.594,87.83,134.0,632.93,76.93,419.91,90.27,113.64,179.39,42.0975,245.06,,,133.02,270.37,187.05,231.57,105.91,41.57,105.300970873786
115,01/30/2020,262.89,226.15,90.64,274.292682926829,277.53,367.12,43.41,53.29,196.99,63.52,353.4,88.88,156.91,61.99,112,82.66,59.7325,265.89,77.99,,64.03,143.45,54.23,71.47,343.24,283.73,296.0,73.14,157.0,190.28,153.814432989691,147.2,2.585,118.15,126.75,777.0,196.92,336.18,95.43,153.31,213.83,53.25,319.86,,36.68,140.93,280.98,230.31,228.81,157.95,57.63,146.776699029126
116,01/30/2023,265.82,251.59,45.14,250.13,285.94,464.26,45.81,77.24,310.36,74.7,340.85,165.31,239.77,52.58,145.76,80.9,105.49,489.08,76.06,71.5,83.35,253.3,82.15,85.29,484.91,482.95,210.1,83.65,226.28,242.23,215.73883161512,378.69,0.707,82.58,302.69,1507.41,286.2,736.46,135.28,203.23,249.54,78.68,564.29,,29.63,145.16,485.79,319.98,324.32,261.82,36.53,125.83
117,01/31/2018,262,186.05,72.03,237.014634146341,347.81,258.53,27.96,71.79,208.35,53.62,244.67,99.67,105.44,46.54,105.82,78.04,14.55,247.85,42.1933333333333,,83.8,101.16,42.7,59.356862745098,281.83,187.04,232.64,90.29,102.19,143.89,149.914089347079,168.88,1.521,85.89,91.36,675.26,76.53,366.65,80.16,90.92,164.38,35.0725,224.11,,,121.5,236.78,166.87,215.61,100.2,60.81,123.417475728155
